lon,lat,flaeche,kaltmiete,europrom2
12.2865522,51.3147115,270.50,1315.00,4.8613678373383
12.4312742,51.340425,479.31,2878.26,6.0050071978469
12.288557412732,51.32808825,373.95,1693.64,4.5290546864554
12.4084581,51.3530992,643.24,3437.00,5.3432622349356
12.3563376,51.3460922,531.00,3725.00,7.015065913371
12.326249,51.3367871,252.23,1500.00,5.9469531776553
12.2965889,51.3135848,481.61,2048.50,4.2534415813625
12.39789,51.34661,213.31,1007.00,4.7208288406544
12.4109439165134,51.3467562,210.58,893.00,4.2406686294995
12.4223046,51.3064006,199.00,845.00,4.2462311557789
12.4142049,51.3445555,167.31,688.59,4.115653577192
12.2724314,51.3239062,176.38,715.00,4.0537475904298
12.39645,51.34432,376.00,1998.00,5.313829787234
12.2886649,51.3553876,151.71,906.00,5.9719201107376
12.33323,51.37298,193.40,951.34,4.9190279214064
12.36376,51.36489,161.00,840.00,5.2173913043478
12.36412,51.32207,277.00,1680.00,6.0649819494585
12.3018,51.3232,114.60,548.00,4.78184991274
12.320802,51.3899478,162.86,822.30,5.049121945229
12.2911419,51.3566004,239.00,1267.00,5.3012552301255
12.3354327,51.3358402,179.89,870.00,4.8362888431819
12.4166604,51.323644,537.25,2919.00,5.4332247557003
12.4089379,51.3730812,168.46,900.00,5.3425145435118
12.338596025277,51.3345798,207.00,1071.00,5.1739130434783
12.33020508595,51.3335583,334.00,2350.00,7.0359281437126
12.3892245,51.3386139,580.41,6020.00,10.371978429042
12.40708448583,51.3316507,251.00,1357.00,5.406374501992
12.4259,51.34344,279.00,1403.00,5.0286738351254
12.335072710853,51.3710293,352.36,2042.00,5.7952094448859
12.36214,51.35844,226.59,1440.00,6.3550906924401
12.39339,51.29941,209.77,1277.10,6.0880964866282
12.3790892,51.3242931,175.60,970.00,5.5239179954442
12.3237674,51.3124434,1286.41,6221.50,4.8363274539222
12.33008,51.33788,355.30,1820.00,5.1224317478187
12.406724975818,51.33470765,204.00,1128.00,5.5294117647059
12.3267887,51.3237024,595.00,2966.00,4.9848739495798
12.4062422,51.3454112,188.82,770.00,4.0779578434488
12.3422423,51.3294424,474.92,2668.00,5.6177882590752
12.4048323,51.3007128,123.12,646.00,5.2469135802469
12.4636896,51.3579902,180.05,738.21,4.1000277700639
12.3213675,51.3006922,260.00,1447.00,5.5653846153846
12.3257087,51.3179068,301.71,1487.19,4.929203539823
12.3914957,51.2924819,322.76,1834.00,5.6822406741852
12.4223,51.33503,134.05,689.80,5.1458411040656
12.35935,51.35937,317.36,2185.00,6.8849256365011
12.3539374,51.3640167,139.00,635.00,4.568345323741
12.372588,51.360992,387.52,2113.00,5.4526218001652
12.3328055,51.3317837,177.45,920.00,5.1845590307129
12.38952,51.34008,196.00,1069.00,5.4540816326531
12.370234860028,51.31166535,363.00,2555.00,7.0385674931129
12.29595,51.35859,187.11,1050.00,5.6116722783389
12.337151,51.3708475,239.00,1145.00,4.7907949790795
12.330502791642,51.33987795,231.00,1206.00,5.2207792207792
12.3222202,51.3345491,165.74,990.00,5.9732110534572
12.350431839858,51.3865489,116.60,515.00,4.4168096054889
12.386812174216,51.36388525,382.00,1878.00,4.9162303664921
12.4788259,51.3325022,196.00,1056.00,5.3877551020408
12.4068163,51.3517642,259.07,1365.00,5.2688462577682
12.4574968,51.3559548,522.00,2354.00,4.5095785440613
12.3683623,51.3682184,173.82,1100.00,6.3283856863422
12.38799,51.33563,457.24,4190.40,9.1645525325868
12.2920201,51.3560619,181.47,862.00,4.7500964346724
12.4048492,51.3782544,168.30,967.34,5.7477124183007
12.28375932,51.32603748,378.00,1788.00,4.7301587301587
12.37537946505,51.36607735,443.00,2777.00,6.2686230248307
12.3215816,51.3139633,388.78,2167.00,5.5738463912753
12.4110503,51.3525957,268.00,1537.00,5.7350746268657
12.4212627,51.3224963,184.33,966.00,5.2406010958607
12.3357666,51.3266995,360.35,2057.00,5.7083391147495
12.4090104,51.354338,149.51,663.84,4.4401043408468
12.414708264588,51.32242955,450.00,2447.00,5.4377777777778
12.3738252002193,51.3199223,151.74,1439.00,9.4833267431132
12.3781752163639,51.35865715,363.00,1815.00,5
12.3793589,51.3219417,76.07,660.00,8.6762192717234
12.430159584764,51.34169715,225.00,1010.00,4.4888888888889
12.4329707,51.3079773,160.69,880.00,5.4763830978903
12.328824,51.3718729,167.00,986.00,5.9041916167665
12.373312,51.3585056,158.00,888.00,5.620253164557
12.36969115116,51.3093509,361.44,2354.00,6.512837538734
12.2710381,51.3192957,230.45,961.00,4.1701019743979
12.41591,51.33361,254.20,1236.00,4.8623131392604
12.364384243286,51.3650234,295.31,1879.00,6.3628051877688
12.41310503499,51.33322226382,399.00,1793.00,4.4937343358396
12.3587428592644,51.33461085,534.77,4005.00,7.4892009649008
12.3696564,51.375873,183.30,932.00,5.0845608292417
12.4547068,51.3231603,527.55,3908.00,7.4078286418349
12.3460346,51.3666149,176.00,933.00,5.3011363636364
12.3692107,51.3670473,113.69,744.00,6.5441111795233
12.3568727,51.343225,174.00,1270.00,7.2988505747126
12.3922025,51.2873989,201.00,1236.00,6.1492537313433
12.340735225934,51.36949895,210.00,1155.00,5.5
12.333688,51.3379243,200.00,884.00,4.42
12.423521,51.3346849,169.00,925.00,5.4733727810651
12.41447,51.35362,173.96,925.00,5.3173143251322
12.3318195,51.3298473,138.00,782.00,5.6666666666667
12.4121601,51.341231,192.28,990.00,5.1487414187643
12.268261,51.3054907,191.88,739.00,3.8513654367313
12.37540194481,51.35863925,234.17,1424.00,6.0810522270146
12.399115,51.3460649,235.00,938.00,3.9914893617021
12.3675612483483,51.3193077,1100.90,8422.00,7.6501044599873
12.3034965,51.3214044,626.33,3029.06,4.8362045567033
12.4008849,51.3416029,318.31,1845.00,5.7962363733467
12.2706394,51.3088991,2348.48,9534.52,4.0598685106963
12.4041547,51.3218998,212.00,1012.00,4.7735849056604
12.3215942,51.3153957,144.00,765.00,5.3125
12.4099316,51.3424472,179.25,866.38,4.8333612273361
12.369739857644,51.35499015,157.00,1120.00,7.1337579617834
12.4146498536332,51.3226653,251.79,1261.00,5.0081417053894
12.3129846,51.2862734,226.60,1584.00,6.9902912621359
12.4322206,51.3074377,162.66,880.00,5.4100577892537
12.405228127552,51.36781705,195.00,860.00,4.4102564102564
12.28821,51.35737,360.50,2422.00,6.7184466019417
12.428835,51.3432391,491.71,2907.16,5.9123467084257
12.457608,51.3512711,240.88,1090.39,4.5266937894387
12.3231884,51.2952308,289.00,1268.00,4.3875432525952
12.434781586753,51.33778445,135.00,710.00,5.2592592592593
12.363667446776,51.337161,304.50,2573.00,8.4499178981938
12.4204825,51.3444559,182.00,869.00,4.7747252747253
12.389029639566,51.36418385,183.86,1207.00,6.5647775481344
12.3257511,51.3152013,407.45,1950.00,4.78586329611
12.41204,51.33177,445.43,2400.00,5.3880519947017
12.3795515,51.3048405,164.20,940.00,5.7247259439708
12.3254897,51.3125171,348.00,1743.00,5.0086206896552
12.324374354628,51.33550975,557.00,3493.00,6.2710951526032
12.3587839,51.335895,258.00,1798.00,6.968992248062
12.3261111,51.3073239,144.26,819.00,5.6772494107861
12.4102744,51.3445543,187.87,1020.00,5.4292862085485
12.4506654,51.353335,285.38,1826.00,6.3984862288878
12.3134945,51.3320604,161.00,670.00,4.1614906832298
12.41258,51.32865,453.00,2568.00,5.6688741721854
12.3667506,51.3318638,221.60,1970.00,8.8898916967509
12.25534,51.32372,534.00,2795.00,5.2340823970037
12.395965,51.3451235,220.00,1180.00,5.3636363636364
12.3765173,51.3682337,223.00,1060.00,4.7533632286996
12.3748331,51.3221966,293.00,1764.00,6.0204778156997
12.4181425,51.3811204,268.18,1294.00,4.8251174584234
12.3202184,51.3464118,176.00,910.00,5.1704545454545
12.4094429,51.3568413,289.16,1619.00,5.598976345276
12.37935,51.3851481,569.38,3405.00,5.9801889774843
12.322391364897,51.37512925,190.00,753.00,3.9631578947368
12.4178768,51.3608815,406.00,1975.00,4.8645320197044
12.40988,51.35423,218.64,1126.00,5.150018294914
12.40997,51.34106,1210.59,8969.00,7.4087841465732
12.47256,51.35875,185.72,1384.00,7.4520783975878
12.3235868,51.3058017,191.96,966.00,5.0322983954991
12.4327004,51.3759099,590.47,3013.99,5.1043914170068
12.40943,51.34595,215.00,1075.00,5
12.3396489,51.3360108,296.00,1884.00,6.3648648648649
12.44014,51.33211,257.36,1410.00,5.4787068697544
12.2849394666667,51.3252622,154.61,551.85,3.5693034085764
12.4071158,51.3533987,198.00,1116.00,5.6363636363636
12.3343263,51.3367614,236.00,1140.00,4.8305084745763
12.343193,51.3198802,212.70,1350.00,6.3469675599436
12.40907,51.33383,497.14,2620.00,5.2701452307197
12.3596237,51.365032,256.80,1270.00,4.9454828660436
12.4301933,51.3547027,404.19,1872.47,4.6326480120735
12.3871238,51.3594652,336.00,1765.00,5.2529761904762
12.3252495,51.375744,277.28,1531.00,5.5214945181766
12.4052387,51.3804236,167.22,753.99,4.5089702188733
12.4314433828866,51.30066685,160.88,734.00,4.5624067628046
12.3072289,51.3198021,249.80,1218.00,4.8759007205765
12.4639031,51.3523998,1295.91,5349.67,4.1281184650169
12.40664,51.33666,216.00,1110.00,5.1388888888889
12.374593860335,51.33119655,322.15,1785.00,5.5408970976253
12.384081,51.3613198,321.76,1829.00,5.6843610144207
12.34378,51.36784,513.00,3225.00,6.2865497076023
12.3729751925351,51.30581255,210.23,1010.11,4.8047852352186
12.40574,51.3337,161.80,825.00,5.0988875154512
12.3689831,51.3871781,151.50,928.00,6.1254125412541
12.4518093,51.3456271,195.00,880.00,4.5128205128205
12.408037,51.3394666,186.10,1000.00,5.3734551316497
12.393683159515,51.339698840744,175.00,1025.00,5.8571428571429
12.40484,51.3009533,404.77,1905.00,4.7063764607061
12.4051914,51.3350261,254.94,1680.00,6.5897858319605
12.3818664203421,51.31012105,258.00,1321.00,5.1201550387597
12.40457,51.3652372,162.00,791.00,4.8827160493827
12.40466,51.33013,260.44,1712.00,6.573491015205
12.3720643,51.3268989,272.00,1420.00,5.2205882352941
12.4048271,51.3390791,329.00,1840.00,5.5927051671733
12.3705601,51.308036,249.90,1402.00,5.6102440976391
12.428436,51.2980113,799.48,4261.96,5.3309150948116
12.40376,51.32892,190.08,1045.44,5.5
12.27032825,51.32312615,291.96,1188.00,4.0690505548705
12.3360145,51.3702263,233.00,1285.00,5.5150214592275
12.4121767,51.3424776,1537.27,7720.00,5.0218894533816
12.4186564,51.3159147,263.00,1540.00,5.8555133079848
12.4007215,51.3457217,243.00,1261.00,5.1893004115226
12.3886535,51.3622232,235.00,1223.00,5.2042553191489
12.4169679,51.3247231,125.00,746.00,5.968
12.3685470888457,51.3378301,219.36,1165.63,5.3137764405543
12.3993801,51.3471635,313.93,1356.00,4.319434268786
12.371823431254,51.33856625,754.30,3975.43,5.2703566220337
12.38932835,51.3245073,155.94,822.00,5.2712581762216
12.322125,51.3411884,215.56,1116.00,5.1772128409724
12.3113772820046,51.33526985,107.22,671.21,6.2601193807126
12.386051025,51.371662425,730.08,3565.00,4.8830265176419
12.4191534,51.3331247,343.63,2529.98,7.3625120041906
12.4153307,51.3584526,288.20,1446.54,5.0192227619709
12.39935,51.34628,161.20,1020.00,6.3275434243176
12.416879986103,51.32384395,440.32,2255.00,5.1212754360465
12.43015,51.3412,277.87,1442.00,5.1894770936049
12.4144479,51.3569436,177.00,869.00,4.909604519774
12.270793,51.3213104,259.72,1303.74,5.0197905436624
12.3062899,51.3169716,159.86,776.00,4.8542474665332
12.4036783,51.3768675,166.22,829.12,4.9880880760438
12.4027912,51.3408462,306.00,1302.00,4.2549019607843
12.3223563,51.33322645,178.00,874.00,4.9101123595506
12.3292817,51.3195031,226.50,1152.50,5.0883002207506
12.3232563,51.3438134,648.00,3965.00,6.1188271604938
12.36666,51.34079,251.65,1927.00,7.6574607589907
12.33622,51.34056,486.95,1389.00,2.8524489167266
12.41566705,51.3435684,523.60,2322.00,4.4346829640947
12.42943,51.34063,851.52,5255.60,6.1720217963172
12.3742068,51.3253748,215.13,1600.00,7.4373634546553
12.3036329,51.3179986,620.14,2801.90,4.5181733157029
12.39755,51.31088,183.28,864.00,4.7140986468791
12.311864065903,51.34862525,265.00,1277.00,4.8188679245283
12.3734868,51.3616907,296.87,1775.00,5.979048068178
12.264356,51.3143765,395.00,1435.74,3.6347848101266
12.3896303,51.3651174,467.20,3076.00,6.583904109589
12.4350825,51.3309742,472.12,2197.00,4.65347792934
12.3947815,51.3645484,677.20,3508.80,5.1813349084465
12.41732617076,51.3237403,381.00,2023.00,5.3097112860892
12.3886446,51.3642291,165.32,1010.00,6.1093636583595
12.36522,51.34075,244.65,2070.00,8.4610668301655
12.36522,51.3212,177.00,999.00,5.6440677966102
12.4001984,51.3461946,323.73,1564.00,4.8311864825626
12.36459,51.33787,182.00,1063.00,5.8406593406593
12.3172411656627,51.3313402,177.61,846.45,4.7657789538877
12.4520403,51.3455617,703.00,3150.00,4.4807965860597
12.3834891,51.3353565,205.00,1376.00,6.7121951219512
12.372831,51.3092368,230.65,1390.00,6.0264469976154
12.4220887,51.3067858,213.60,959.00,4.4897003745318
12.39377,51.36459,200.80,1003.00,4.9950199203187
12.3826662,51.316719,165.25,1150.00,6.9591527987897
12.3411267,51.3302537,301.00,2285.00,7.5913621262458
12.3844533,51.3367467,283.00,1771.00,6.2579505300353
12.3788544783291,51.31032755,415.12,2535.00,6.1066679514357
12.4203188,51.3228153,420.00,2053.60,4.8895238095238
12.2623846,51.30529595,99.00,629.00,6.3535353535354
12.26778,51.317,512.08,2537.00,4.9543040149977
12.320599,51.3893339,251.33,1200.46,4.7764293956153
12.323886,51.3388664,525.75,3624.33,6.893637660485
12.3819344248203,51.31550765,791.29,5275.00,6.6663296642192
12.3990797,51.3465592,164.06,860.00,5.2419846397659
12.4121205,51.3300295,293.93,1553.66,5.2858163508318
12.4079464,51.3463085,240.86,1178.00,4.8908079382214
12.3398452,51.3680813,309.67,1708.00,5.5155488100236
12.306821,51.319709,185.72,931.00,5.0129226793022
12.432721,51.378713,1347.21,6505.00,4.8284974131724
12.3919614,51.2925805,258.00,1455.00,5.6395348837209
12.2912089,51.3570847,399.00,2004.00,5.0225563909774
12.3120622,51.2826673,644.55,3068.00,4.759910014739
12.3926861254307,51.287899,277.61,1425.00,5.1331003926372
12.3722523,51.3379715,483.00,3308.00,6.8488612836439
12.4059022,51.3680505,320.82,1855.00,5.7820584751574
12.4160203,51.344103,188.41,880.00,4.6706650390107
12.404393688323,51.33222465,315.00,1585.00,5.031746031746
12.4433533,51.3279449,162.18,1067.01,6.579171291158
12.373671198054,51.345799224106,324.18,2249.00,6.9375038558825
12.363233381673,51.332748005029,239.15,1830.00,7.6521011917207
12.3636298,51.3366404,311.15,2245.00,7.2151695323799
12.32767,51.29794,660.00,5127.00,7.7681818181818
12.3428493,51.3266062,119.87,840.00,7.0075915575206
12.376134807036,51.329815200366,461.53,3980.00,8.6234914306762
12.3224159,51.3442587,439.00,3085.00,7.0273348519362
12.4585154,51.3543964,246.66,986.30,3.9986215843671
12.48302,51.34003,177.16,1065.00,6.011515014676
12.3975239,51.3572209,341.38,1885.00,5.5217060167555
12.41935,51.32031,397.29,2327.00,5.8571824108334
12.4066680055406,51.35078905,159.17,797.85,5.012565181881
12.3618255,51.3718568,270.00,1480.00,5.4814814814815
12.414947036042,51.3198262,377.81,1905.00,5.0422169873746
12.3888071,51.3384132,621.98,4874.00,7.8362648316666
12.32488,51.31668,306.70,1530.00,4.9885881969351
12.3245243,51.3324887,258.00,1883.00,7.2984496124031
12.337178215795,51.3362684,150.00,711.00,4.74
12.29318,51.3595,279.33,1325.00,4.7434933591093
12.4144677205121,51.31560415,715.00,5720.00,8
12.35649,51.36134,117.00,650.00,5.5555555555556
12.4175672,51.3821392,242.24,1157.00,4.7762549537649
12.28395244,51.32615346,364.00,1804.00,4.956043956044
12.3222101,51.3163852,231.00,1070.00,4.6320346320346
12.3178013185942,51.3317381,523.49,2519.02,4.8119734856444
12.406694555444,51.344733684223,140.45,724.00,5.1548593805625
12.3253985,51.3423963,220.00,1022.00,4.6454545454545
12.4039649,51.3414524,539.50,2639.00,4.8915662650602
12.38603,51.37345,457.88,2760.00,6.0277802044204
12.38603,51.37332,120.00,840.00,7
12.397200442815,51.3311474,659.00,4343.00,6.5902883156297
12.37436162551,51.321902,121.16,757.00,6.2479366127435
12.376546936929,51.36008415,306.09,1845.00,6.0276389297266
12.3238728,51.3798332,366.00,1583.00,4.3251366120219
12.3912497,51.2946939,113.09,529.09,4.6784861614643
12.388978564902,51.33859629538,915.21,9633.00,10.525453174681
12.3654705898665,51.36362695,591.20,6467.00,10.938768606225
12.41656,51.32067,170.04,989.00,5.8162785227005
12.4104188,51.3408932,210.00,1011.00,4.8142857142857
12.3674393,51.342706,216.64,1273.64,5.8790620384047
12.3115133,51.3156732,424.00,1853.00,4.3702830188679
12.3566141,51.3471602,311.73,2535.00,8.1320373400058
12.41503,51.3392,203.00,1180.00,5.8128078817734
12.399137431545,51.347121062266,799.24,3521.40,4.4059356388569
12.3791516,51.3091891,428.71,3070.00,7.1610179375335
12.41404,51.35852,185.01,925.00,4.9997297443381
12.343923729219,51.36767775,464.06,2797.94,6.0292634573116
12.3189486,51.3469627,255.00,1365.00,5.3529411764706
12.36312600903,51.36803485,454.38,2656.00,5.8453276992825
12.349617247526,51.3676305,257.32,1310.00,5.0909373542671
12.386405180618,51.3621225,126.00,697.00,5.531746031746
12.4140142,51.3254458,281.50,1519.00,5.3960923623446
12.355504,51.3455719,251.38,1698.00,6.7547139788368
12.356662062993,51.3635319,260.00,1310.00,5.0384615384615
12.3216566312766,51.3752624,330.00,1650.00,5
12.41188,51.33529,169.47,1218.11,7.1877618457544
12.324794,51.3363588,257.63,1305.00,5.0654038737725
12.3249611,51.3379173,169.00,818.00,4.8402366863905
12.41062,51.35025,322.00,2044.00,6.3478260869565
12.409950757189,51.333423361472,115.00,655.00,5.695652173913
12.4108,51.34091,1779.12,12676.00,7.1248707226044
12.3377319,51.3303741,260.00,2170.00,8.3461538461538
12.340943729262,51.3193032,803.30,5350.00,6.6600273870285
12.359349543019,51.36929679046,344.00,2680.00,7.7906976744186
12.386274898215,51.334544464718,223.21,1111.11,4.9778683750728
12.3269752,51.3415434,248.00,1220.00,4.9193548387097
12.2856028,51.3141425,216.80,951.00,4.3865313653137
12.309643568747,51.3499036,212.80,1113.00,5.2302631578947
12.3650563,51.371002,410.41,2219.00,5.4067883336176
12.4278306,51.3419919,155.00,903.00,5.8258064516129
12.3236068,51.3777918,132.00,664.00,5.030303030303
12.4011018,51.3346163,248.80,1531.00,6.153536977492
12.3986248,51.3280765,380.90,3039.00,7.9784720399055
12.3739488,51.3315862,465.00,2580.00,5.5483870967742
12.409,51.33111,234.40,1230.00,5.2474402730375
12.452768,51.3474813,284.76,1362.36,4.7842393594606
12.37721,51.33102,624.00,6126.00,9.8173076923077
12.3730359,51.3386819,86.87,844.00,9.7156670887533
12.40855,51.33516,233.00,1165.00,5
12.413481041286,51.35359129099,212.00,1224.00,5.7735849056604
12.4083652411099,51.3313806,346.52,1935.00,5.5840932702297
12.3218111,51.3449377,239.91,1230.00,5.1269225959735
12.2853203333333,51.3254913,168.22,678.14,4.0312685768636
12.3213611,51.3449181,748.08,5165.00,6.9043417816276
12.408841784404,51.35596105,403.00,1827.00,4.5334987593052
12.40693,51.34693,246.45,1230.00,4.9908703590992
12.4111941,51.3409408,273.82,1374.00,5.0178949674969
12.3277465,51.3388378,295.55,1250.00,4.2294028083235
12.37532,51.36585,856.00,5729.00,6.6927570093458
12.3258608,51.3423247,171.94,875.00,5.088984529487
12.4887748,51.3372354,178.00,1140.00,6.4044943820225
12.3859738,51.37257206,157.78,975.00,6.1794904297123
12.46925,51.27862,195.98,1215.00,6.1996122053271
12.3584522,51.3640501,225.54,1295.00,5.7417752948479
12.4333802,51.3777636,269.71,1256.33,4.6580771940232
12.34362,51.32558,250.53,1695.00,6.765656807568
12.40612,51.33962,146.22,775.00,5.3002325263302
12.37505,51.36394,1316.85,8668.07,6.5824277632228
12.37514,51.36842,421.92,3080.00,7.2999620781191
12.4326688,51.3301703,378.00,2505.00,6.6269841269841
12.37379,51.36974,334.20,1845.00,5.5206463195691
12.40504,51.3326,436.93,2958.00,6.7699631519923
12.37654775,51.32793795,355.07,2979.00,8.3898949502915
12.40531,51.33222,269.50,2056.00,7.6289424860853
12.3429,51.32355,174.00,940.00,5.4022988505747
12.4054,51.34183,3362.72,24800.00,7.3749821573012
12.317504,51.3749139,290.41,1404.00,4.8345442650046
12.327365,51.3392983,316.42,1382.00,4.3676126667088
12.3490283,51.3679175,463.28,2354.50,5.0822396822656
12.3361546,51.3905935,364.35,2160.00,5.9283655825443
12.3723715,51.3687576,220.00,1320.00,6
12.2710833,51.319269,188.61,875.00,4.6392025873496
12.4096426,51.3559847,348.00,1466.00,4.2126436781609
12.3727957,51.3095545,89.00,813.00,9.1348314606742
12.37316,51.35372,3223.10,27623.00,8.5703204988986
12.37334,51.35083,451.20,3174.00,7.0345744680851
12.2670677,51.3544788,308.00,1978.00,6.4220779220779
12.3344446,51.3203193,157.26,843.00,5.3605494086227
12.37262,51.37019,346.00,2700.00,7.8034682080925
12.3788211,51.3248769,344.54,1935.00,5.6161838973704
12.37217,51.34653,264.00,1660.00,6.2878787878788
12.332308476873,51.332402,176.90,851.00,4.8106274731487
12.4019115,51.3458854,193.00,845.00,4.3782383419689
12.405685659356,51.3345042,238.00,1117.00,4.6932773109244
12.3393,51.3211,162.93,962.00,5.9043761124409
12.4643,51.28177,159.40,908.00,5.6963613550816
12.371,51.32968,348.15,2672.00,7.6748527933362
12.373567,51.367963,231.94,1301.00,5.6092092782616
12.33984,51.32426,249.57,1619.00,6.487157911608
12.3778311,51.3333612,362.00,3040.00,8.3977900552486
12.3174139285692,51.33204535,169.27,842.08,4.9747740296568
12.4305558,51.349277,324.88,1264.70,3.8928219650332
12.3537128139832,51.3346775,448.73,2750.00,6.1284068370735
12.46385,51.31305,175.07,904.00,5.1636488261838
12.3275619,51.333407,610.32,3580.00,5.8657753309739
12.359526568814,51.369815882063,323.11,2495.00,7.7218284794652
12.311596288488,51.34779325,378.38,2151.00,5.6847613510228
12.4194396711413,51.32003425,648.00,3705.00,5.7175925925926
12.4101224,51.3555132,418.00,2144.00,5.1291866028708
12.2819254,51.3267834,232.12,854.56,3.6815440289505
12.407791,51.372469,267.48,1686.00,6.3032750112158
12.327530145731,51.3393975,158.00,817.00,5.1708860759494
12.3703502611942,51.3401795,479.78,3284.00,6.8448038684397
12.3858075901916,51.33343045,291.00,2405.00,8.2646048109966
12.3751225,51.32189275,214.10,1218.60,5.6917328351238
12.3039057,51.3768315,205.00,850.50,4.1487804878049
12.3932202,51.2881719,167.72,961.00,5.7297877414739
12.397865741429,51.3471667,198.23,955.00,4.8176360793018
12.3973,51.34347,576.50,3314.74,5.7497658282741
12.3909615650372,51.3234497,180.34,938.45,5.2037817455917
12.2802839,51.3149764,758.35,3736.50,4.9271444583636
12.361053182652,51.3421736,138.16,850.00,6.1522872032426
12.4551673,51.3545715,358.23,1591.79,4.4434860285292
12.3819321,51.3627596,369.68,3239.12,8.7619562865181
12.2918205,51.3589459,174.00,1044.00,6
12.3899246,51.38186,224.09,1101.71,4.9163728858941
12.4050139,51.3454717,232.62,995.75,4.2805863640272
12.354153391192,51.36470595,192.41,1061.00,5.5142664102697
12.3254489,51.3392496,190.85,1093.00,5.72701074142
12.420498544141,51.353315937555,529.76,2472.67,4.667528692238
12.27059,51.32,155.61,750.00,4.8197416618469
12.3243904,51.3331555,161.00,690.00,4.2857142857143
12.3430324,51.3230057,459.00,2563.33,5.5845969498911
12.3662684,51.3676042,400.00,2191.60,5.479
12.3772100058267,51.34913685,500.00,2442.00,4.884
12.3159307,51.3467117,491.50,2162.00,4.3987792472024
12.4217573,51.335653,126.50,696.00,5.501976284585
12.4127063,51.3523646,319.00,1827.00,5.7272727272727
12.3446994,51.3260468,508.00,3575.00,7.0374015748031
12.3930740816235,51.33762645,126.43,926.05,7.3246065016214
12.394436734567,51.33629215,322.64,1760.00,5.4549962806844
12.3226718,51.3006856,381.26,1761.50,4.6202066831034
12.3899716,51.3644359,700.55,4405.00,6.2879166369281
12.36101,51.37262,216.50,1197.00,5.5288683602771
12.4035266,51.2859555,197.00,1252.00,6.3553299492386
12.3227403,51.3764955,206.40,1138.01,5.5136143410853
12.3257659,51.3167589,253.20,1295.00,5.1145339652449
12.2838578,51.3258017,572.34,3104.79,5.4247300555614
12.393474202548,51.28651485,1130.40,6762.00,5.9819532908705
12.2669,51.31661,294.32,918.00,3.1190540907855
12.3861317,51.3357828,4173.02,37890.20,9.0798031162084
12.3746515967786,51.35002305,506.00,2853.00,5.6383399209486
12.3078905203951,51.35075715,290.80,1403.44,4.8261348005502
12.392646485729,51.324844087025,249.08,1272.17,5.1074755098763
12.3329226,51.3741046,365.00,2195.00,6.013698630137
12.289686,51.3545629,152.58,849.00,5.5642941407786
12.3353225,51.3354161,171.03,798.00,4.6658480968251
12.42126,51.33361,305.00,1606.00,5.2655737704918
12.377852,51.3207868,173.00,1345.00,7.7745664739884
12.29653,51.3154,205.46,992.00,4.8281904020247
12.35831,51.34239,368.00,2322.00,6.3097826086957
12.42099,51.37712,188.04,1035.00,5.5041480536056
12.38929,51.38182,296.00,1160.00,3.9189189189189
12.42,51.3458,307.00,1420.00,4.6254071661238
12.380439425196,51.320267,238.96,1926.00,8.0599263475059
12.3235844,51.3189544,248.41,1169.10,4.7063322732579
12.37564262168,51.33019396169,201.31,1560.00,7.7492424618747
12.4150073,51.3218399,393.14,1955.00,4.9727832324363
12.3605095281154,51.3417462,148.84,1040.00,6.9873689868315
12.3399079,51.3287129,252.00,1698.00,6.7380952380952
12.3247243,51.3364277,181.30,1018.00,5.6150027578599
12.4153673,51.33588,328.80,1780.00,5.4136253041363
12.3405293,51.3197713,183.00,1059.00,5.7868852459016
12.4363278,51.3485316,161.00,708.00,4.3975155279503
12.32472,51.30198,307.34,1436.00,4.6723498405674
12.41856,51.38485,468.12,2310.50,4.9357002477997
12.28414556,51.32626944,292.05,1234.39,4.2266392740969
12.436122,51.33121,149.51,830.00,5.5514681292221
12.4169486,51.3210453,181.00,1095.00,6.0497237569061
12.41811,51.35764,244.00,1131.00,4.6352459016393
12.3626211,51.3391296,308.00,2847.00,9.2435064935065
12.3612668,51.3800479,533.80,2658.00,4.9793930310978
12.32283,51.3440335,423.52,2740.00,6.4695882130714
12.3260227,51.3364779,256.90,1386.00,5.3950953678474
12.3159003,51.3847908,165.00,941.00,5.7030303030303
12.406423640863,51.33227515,281.50,1440.00,5.1154529307282
12.3084521,51.3500607,407.69,2039.00,5.00134906424
12.4160529,51.3344133,1557.12,9263.47,5.949104757501
12.41703,51.33975,279.00,1272.00,4.5591397849462
12.332982382044,51.38887375,174.00,990.00,5.6896551724138
12.41532,51.32097,218.00,1293.00,5.9311926605505
12.3795445,51.3322892,389.37,2943.00,7.5583635102858
12.32166,51.34469,189.00,857.00,4.5343915343915
12.3350163152217,51.3200849,204.09,1045.00,5.1202900681072
12.312221096487,51.32956305,513.00,2450.00,4.775828460039
12.379687180306,51.31838365,250.00,1347.00,5.388
12.3204,51.33588,272.00,1767.00,6.4963235294118
12.29005,51.35989,156.96,725.00,4.6190112130479
12.3434818,51.3706158,287.88,1506.99,5.2347853272197
12.3206614,51.346821,157.00,817.20,5.2050955414013
12.41334,51.3326,240.00,1380.00,5.75
12.403659,51.3343697,438.11,2309.00,5.270365889845
12.3766731,51.3746765,155.76,834.00,5.3543913713405
12.2613498,51.3119717,229.00,1017.00,4.4410480349345
12.3287396,51.32079,253.00,1358.00,5.3675889328063
